-1.11735	3.15572	11.37228	-0.01066	0.01532	-0.00530
2.73490	-9.16976	-2.39890	0.00730	-0.00298	0.01971
-12.72389	-0.67640	-2.00146	-0.00048	0.01834	-0.00314
-9.65394	7.28558	-6.50847	-0.00884	0.00220	0.01557
-7.59637	-1.67742	4.61632	0.00570	-0.02135	0.00163
-6.20436	-0.80193	-6.81630	-0.00201	0.02181	-0.00074
2.95981	-9.02356	-0.48310	-0.00758	-0.00355	0.01993
-4.65705	8.30928	4.95147	0.01794	0.00962	0.00072
4.65172	-3.92211	-6.75319	0.01889	0.00757	0.00862
9.80218	4.16082	-7.48522	0.00771	-0.01683	0.00074
-3.46760	6.33425	7.82705	-0.01804	0.00181	-0.00946
-0.83261	-12.69067	-2.51259	0.00790	0.00276	-0.01657
-1.06852	-4.34596	-9.74801	0.01584	-0.01226	0.00373
7.29431	2.71406	-4.74976	0.01313	-0.00621	0.01661
-5.65815	-6.96269	8.63952	-0.00468	0.01566	0.00956
-9.60512	7.45168	-0.88394	0.00316	0.00184	-0.01878
-2.83300	-8.84454	-3.95980	0.02015	-0.00532	-0.00253
-11.52495	1.10546	-5.42753	0.00659	0.01337	-0.01127
-3.24013	-4.24987	7.09444	-0.01726	0.01418	0.00061
-6.89346	-2.75210	6.34878	0.01125	-0.01753	0.00461
-6.31954	5.74634	7.98648	-0.01575	-0.01044	-0.00495
-9.35324	1.72864	10.20098	0.00983	-0.01038	0.01077
11.63893	4.49897	2.04438	0.00598	-0.00832	-0.01575
9.20217	-5.04696	3.63771	0.00959	0.00541	-0.01674
5.05511	13.11161	0.05721	0.01548	-0.00600	0.00652
13.06423	0.03492	-2.48906	-0.00115	-0.01717	-0.00630
9.79638	1.37449	5.12153	-0.00910	0.01004	0.01471
-3.59421	-10.12451	-3.33304	0.01487	-0.00859	0.01007
-3.98114	-1.71325	-7.51756	-0.01399	-0.01422	0.01065
0.89985	-8.71764	0.18463	0.02221	0.00223	-0.00283
-1.09101	7.85239	7.80630	0.01882	0.00594	-0.00335
10.99031	-3.14279	-1.76325	-0.00346	-0.01713	0.00896
1.51904	-1.94612	-10.26452	0.01556	-0.01256	0.00468
5.52401	8.81328	-1.90511	-0.01624	0.00810	-0.00959
10.81448	3.67921	8.15991	-0.01075	0.01066	0.00944
-3.50241	-7.38045	7.82730	0.01640	0.00350	0.01063
-1.72221	10.24737	1.71498	0.01628	0.00469	-0.01165
-1.58416	5.54037	8.82883	-0.01534	-0.01265	0.00519
-12.45042	2.17278	-5.39380	-0.00763	-0.00581	0.01527
-4.10859	1.89442	-12.42563	-0.01702	0.00326	0.00612
-0.25707	5.99858	7.21377	0.00203	0.01669	-0.01381
-6.33653	5.60045	3.15564	0.01530	0.01043	0.01220
-6.21885	-0.27902	12.26024	-0.01416	0.00871	-0.00698
-2.74155	12.22514	0.69900	0.01679	0.00331	0.00793
3.74528	-0.93559	8.82937	0.01316	0.01654	-0.00383
0.27726	11.40043	-1.02465	-0.00692	0.00182	0.01839
11.23827	3.45233	5.40580	0.00809	-0.00015	-0.01672
3.35801	-4.58144	8.38514	-0.00809	0.01542	0.01167
6.66186	-5.01971	3.36987	0.00174	-0.01071	-0.01939
-2.47830	0.96264	-10.25716	0.01269	-0.01546	-0.00452
5.57519	1.85200	12.34441	-0.00527	-0.01659	0.00487
2.86328	9.43740	-0.28915	-0.02025	0.00608	-0.00196
-12.79116	-3.45532	-1.87261	-0.00368	0.00418	0.01741
1.50201	8.33756	-4.89136	-0.01627	-0.00467	-0.01296
-2.31439	0.94075	-10.16606	0.01942	0.00576	-0.00389
-2.73527	13.20309	-0.23680	0.01781	0.00367	-0.00090
2.63200	10.56990	3.50484	0.01615	-0.00026	-0.01135
5.79795	-0.34952	-12.05122	0.00430	0.01769	0.00156
6.65759	6.92083	7.56743	-0.01425	0.01269	0.00093
8.31693	-3.26297	-0.07161	-0.00812	-0.02066	-0.00204
-9.91381	5.53443	-8.19314	0.00715	0.01621	0.00230
